open_time,close_time,trading_pair,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ema_20,ema_50,ema_200,sma_20,rsi_14,atr_14,atr_pct,return_pct,range_pct,body_pct,upper_wick_pct,lower_wick_pct,volume_ma_20,volume_ratio_20,rolling_high_20,rolling_low_20,rolling_high_50,rolling_low_50,dist_to_high20_pct,dist_to_low20_pct,above_ema_20,above_ema_50,above_ema_200,ema20_above_ema50,ema50_above_ema200
2025-04-05 00:00:00+00:00,2025-04-05 23:59:59.999000+00:00,ADAUSDT,0.6603,0.6675,0.6448,0.6547,43762918.6,28674560.89888,133525,21409678.5,14026652.92377,0.6895183648881804,0.7093296990937247,0.7232774980901191,,54.842908423060095,0.0484587011859277,7.4016650658206355,-0.8480993487808619,3.467236902398036,0.8553535970673667,1.0997403390866023,1.5121429662440673,,,,,,,,,False,False,False,False,False
2025-04-06 00:00:00+00:00,2025-04-06 23:59:59.999000+00:00,ADAUSDT,0.6547,0.6553,0.5597,0.5737,166216469.9,100114842.79883,469365,77762937.9,46838538.12177,0.6784880444226394,0.704010887364559,0.7217891647757896,,36.77766984658734,0.05182593681550429,9.03363026242013,-12.372078814724297,16.66376154784731,14.118877462088191,0.10458427749695745,2.4402998082621603,,,,,,,,,False,False,False,False,False
2025-04-07 00:00:00+00:00,2025-04-07 23:59:59.999000+00:00,ADAUSDT,0.5737,0.6055,0.511,0.5864,419069987.9,233993860.9905,985451,204579796.2,114392205.71695,0.6697177544776262,0.6993986957032037,0.7204420089073738,,40.1087856262398,0.054874084185825414,9.357790618319477,2.2137005403521037,16.11527967257845,2.165757162346529,3.2571623465211466,10.692360163710774,,,,,,,,,False,False,False,False,False
2025-04-08 00:00:00+00:00,2025-04-08 23:59:59.999000+00:00,ADAUSDT,0.5863,0.6201,0.5528,0.5583,238977888.4,140376776.13991,545644,116997656.7,68758672.29649,0.6591065397654713,0.6938654135187644,0.7188286555849124,,35.63492582066486,0.0557616496011236,9.987757406613577,-4.791950886766716,12.05445101200072,5.015224789539678,6.054092781658596,0.9851334408024468,,,,,,,,,False,False,False,False,False
2025-04-09 00:00:00+00:00,2025-04-09 23:59:59.999000+00:00,ADAUSDT,0.5583,0.6464,0.5366,0.6315,327515064.6,193514203.94054,564483,164508724.0,97229337.2639,0.6564773455020931,0.6914197110278325,0.7179597137382964,,50.97560385614639,0.05962153177247192,9.441256020977344,13.111230521225137,17.387173396674587,11.59144893111638,2.3594615993665915,3.436262866191616,,,,,,,,,False,False,False,False,False
2025-04-10 00:00:00+00:00,2025-04-10 23:59:59.999000+00:00,ADAUSDT,0.6315,0.6338,0.5857,0.6094,159599767.0,97760667.94915,321380,78078705.8,47776014.84996,0.651993788787608,0.688203251771839,0.7168795175816964,,47.30947060960913,0.05879856521729535,9.648599477731432,-3.4996041171812986,7.893009517558259,3.626517886445667,0.3774204135215096,3.8890712175910815,,,,,,,,,False,False,False,False,False
2025-04-11 00:00:00+00:00,2025-04-11 23:59:59.999000+00:00,ADAUSDT,0.6094,0.645,0.6059,0.6239,152727364.8,95660548.13439,298083,76671620.4,48042686.50243,0.6493181898554549,0.6856815556239237,0.7159543482525254,,49.85754370858182,0.057391524844631406,9.198833922845234,2.3793895635050744,6.267029972752047,2.3240903991024133,3.381952235935247,0.5609873377143867,,,,,,,,,False,False,False,False,False
2025-04-12 00:00:00+00:00,2025-04-12 23:59:59.999000+00:00,ADAUSDT,0.6239,0.6675,0.617,0.6595,115874420.3,74989055.19792,291188,57369562.5,37129403.47325,0.6502878860596972,0.6846548279523973,0.7153926134440426,,55.542081119837064,0.056899273070014876,8.627638069752066,5.706042635037667,7.65731614859742,5.398028809704317,1.2130401819560286,1.0462471569370762,,,,,,,,,True,False,False,False,False
2025-04-13 00:00:00+00:00,2025-04-13 23:59:59.999000+00:00,ADAUSDT,0.6596,0.6687,0.6301,0.6383,104410716.6,67661471.89077,345697,49852581.4,32325931.4697,0.6491461826254403,0.6828369915621073,0.7146255227630074,,51.777625344508635,0.05559218213644238,8.709412836666518,-3.2145564821834727,6.047313175622743,3.336988876703742,1.4256619144602847,1.2846623844587162,,,,,,,,,False,False,False,False,False
2025-04-14 00:00:00+00:00,2025-04-14 23:59:59.999000+00:00,ADAUSDT,0.6383,0.6575,0.6277,0.6353,117699773.5,75576835.20768,363782,59602750.2,38270615.30564,0.6478274985658746,0.6809727958145737,0.7138362140787984,0.648415,51.2482916724955,0.05374988341241078,8.460551457958568,-0.46999843333855873,4.690697308358247,0.47221784983472415,3.022194238942231,1.196285219581291,152595432.09,0.771319114130371,,,,,,,False,False,False,False,False
2025-04-15 00:00:00+00:00,2025-04-15 23:59:59.999000+00:00,ADAUSDT,0.6353,0.6486,0.607,0.6091,143898856.8,90697492.06722,320564,65697560.6,41437205.62049,0.6441391653691247,0.6781542548022376,0.7127940626949297,0.6424350000000001,46.75296486999491,0.05288203459723858,8.681995501106318,-4.1240358885565875,6.829748809719254,4.301428336890495,2.183549499261202,0.3447709735675572,151446680.45,0.9501618415961789,0.7744,0.511,,,-21.345557851239672,19.19765166340508,False,False,False,False,False
2025-04-16 00:00:00+00:00,2025-04-16 23:59:59.999000+00:00,ADAUSDT,0.609,0.6245,0.5946,0.6105,126774167.2,77158540.10763,349107,59257991.3,36083415.20167,0.64093543533397,0.6755011467707773,0.7117762113248309,0.636055,47.02038990548951,0.051240460697435826,8.393195855435843,0.22984731571171757,4.897624897624904,0.24570024570025498,2.2932022932022953,2.3587223587223534,153866680.66500002,0.8239221555446036,0.7465,0.511,,,-18.218352310783654,19.471624266144822,False,False,False,False,False
2025-04-17 00:00:00+00:00,2025-04-17 23:59:59.999000+00:00,ADAUSDT,0.6106,0.6299,0.6088,0.6167,70142773.4,43465213.99385,202175,33101297.2,20517568.70613,0.6386272986354966,0.6731952194464331,0.7108301793713501,0.63158,48.25971093573054,0.04908757064761898,7.959716336568669,1.0155610155610173,3.421436679098428,0.9891357223933831,2.140424841900436,0.291876114804609,150326682.055,0.4666022853769691,0.7465,0.511,,,-17.38780977896852,20.68493150684932,False,False,False,False,False
2025-04-18 00:00:00+00:00,2025-04-18 23:59:59.999000+00:00,ADAUSDT,0.6169,0.632,0.6104,0.6275,55674804.9,34564811.69458,141516,27785848.6,17249201.99257,0.6375675559083065,0.671403250056377,0.7100010233577049,0.629295,50.43475983815557,0.047124172744217624,7.509828325771734,1.751256688827607,3.4422310756972037,1.6892430278884374,0.7171314741035952,1.0358565737051715,147892749.04,0.37645391854161725,0.7122,0.511,,,-11.892726762145479,22.798434442270047,False,False,False,False,False
2025-04-19 00:00:00+00:00,2025-04-19 23:59:59.999000+00:00,ADAUSDT,0.6276,0.6349,0.6191,0.6282,42619558.8,26778635.77132,114533,19814319.8,12450764.21862,0.6366754077265631,0.669709004956127,0.7091870828267824,0.627645,50.579771820421634,0.044886731833916366,7.145293192282135,0.111553784860563,2.5151225724291684,0.09551098376312224,1.066539318688322,1.3530722699777242,146335015.45,0.2912464844380484,0.7098,0.511,,,-11.496196111580728,22.935420743639913,False,False,False,False,False
2025-04-20 00:00:00+00:00,2025-04-20 23:59:59.999000+00:00,ADAUSDT,0.6282,0.6348,0.6095,0.6202,50246835.4,31191890.7986,129056,23550267.5,14622683.26515,0.6351063212764142,0.6677674753500044,0.7083016392165657,0.625565,48.82177974964241,0.0434876795600652,7.011879967762851,-1.2734797835084355,4.079329248629473,1.289906481780072,1.0641728474685668,1.725249919380834,142519358.275,0.35256147661741216,0.7098,0.511,,,-12.623274161735704,21.369863013698623,False,False,False,False,False
2025-04-21 00:00:00+00:00,2025-04-21 23:59:59.999000+00:00,ADAUSDT,0.6203,0.6507,0.6159,0.6242,113722683.3,72235526.83227,289831,55397333.0,35179383.34019,0.6340676240119938,0.6660589469049062,0.7074648069855553,0.6229250000000001,49.76199463329493,0.04286713102006053,6.867531403406045,0.6449532408900449,5.575136174303099,0.6247997436719024,4.245434155719316,0.7049022749118807,142887276.36499998,0.7958909022067145,0.7098,0.511,,,-12.059735136658215,22.152641878669268,False,False,False,False,False
2025-04-22 00:00:00+00:00,2025-04-22 23:59:59.999000+00:00,ADAUSDT,0.6241,0.685,0.6153,0.6794,143341355.5,93428819.18997,353122,74104574.1,48331856.41265,0.6383849931537087,0.666582125457655,0.7071855551747538,0.624895,60.53657738452715,0.044783764518627645,6.591663897354673,8.843319448894583,10.259052104798364,8.139534883720932,0.8242566970856711,1.2952605239917618,141647025.70999998,1.0119616333735726,0.7098,0.511,,,-4.282896590588896,32.95499021526418,True,True,False,False,False
2025-04-23 00:00:00+00:00,2025-04-23 23:59:59.999000+00:00,ADAUSDT,0.6794,0.7183,0.6774,0.6977,159614226.0,111432322.64062,407938,76315413.5,53294589.28138,0.644034041424784,0.6678024342632372,0.7070911715411742,0.62724,63.34341189694586,0.0445063527672971,6.379009999612599,2.693553135119231,5.8621183889924104,2.6229038268596794,2.952558406191782,0.2866561559409491,143916783.32,1.1090730512305618,0.685,0.511,,,1.8540145985401362,36.53620352250489,True,True,False,False,False
2025-04-24 00:00:00+00:00,2025-04-24 23:59:59.999000+00:00,ADAUSDT,0.6978,0.746,0.6701,0.7219,171690319.8,122204212.89687,412572,85475087.6,60866740.85667,0.651449847003376,0.6699239074293848,0.7072385230681277,0.63032,66.7148947390863,0.046748756141061595,6.475793896808643,3.46853948688548,10.513921595788887,3.3384125225100445,3.3384125225100445,3.8370965507687975,146178997.63500002,1.1745211184762683,0.7183,0.511,,,0.5011833495753775,41.27201565557729,True,True,True,False,False
2025-04-25 00:00:00+00:00,2025-04-25 23:59:59.999000+00:00,ADAUSDT,0.722,0.7331,0.7019,0.7135,150864406.0,108219560.19004,393385,76488058.3,54890753.19563,0.657359385384007,0.6716327738047031,0.7073008263211812,0.63326,64.49741417967493,0.04563813070241434,6.396374310079095,-1.1635960659371003,4.37281009110021,1.1913104414856275,1.5557112824106516,1.6257883672039322,151534072.005,0.9955807562210967,0.746,0.511,,,-4.356568364611257,39.62818003913895,True,True,True,False,False
2025-04-26 00:00:00+00:00,2025-04-26 23:59:59.999000+00:00,ADAUSDT,0.7135,0.7344,0.6996,0.707,98567156.4,70618731.0,246805,49557120.0,35528289.91517,0.6620870629664826,0.6730197238515775,0.707297833024453,0.639925,62.75908362630462,0.044863978509384755,6.3456829574801645,-0.9110021023125525,4.92220650636493,0.919377652050928,2.9561527581329607,1.0466760961810415,148151606.33,0.6653127754851795,0.746,0.511,,,-5.227882037533517,38.356164383561634,True,True,False,False,False
2025-04-27 00:00:00+00:00,2025-04-27 23:59:59.999000+00:00,ADAUSDT,0.707,0.7185,0.6907,0.7032,82135355.9,57661597.92464,260075,39873895.4,28001270.22108,0.6660025807791985,0.6742032640926922,0.7072570585664983,0.645765,61.7119212004697,0.04364512290157157,6.2066443261620545,-0.5374823196605205,3.953356086461895,0.5403868031854258,1.6353811149033084,1.7775881683731607,131304874.73000002,0.6255316572891413,0.746,0.511,,,-5.737265415549591,37.612524461839534,True,True,False,False,False
2025-04-28 00:00:00+00:00,2025-04-28 23:59:59.999000+00:00,ADAUSDT,0.7033,0.729,0.6821,0.7056,148303185.8,104331236.54364,385904,71469565.7,50328719.31667,0.669773763562132,0.6754345086380767,0.7072405704215581,0.65313,62.14156880889921,0.04387761412288788,6.21848272716665,0.3412969283276279,6.646825396825388,0.32596371882085723,3.316326530612242,3.00453514739229,126771139.6,1.1698497486726074,0.746,0.5366,,,-5.415549597855226,31.494595601938137,True,True,False,False,False
2025-04-29 00:00:00+00:00,2025-04-29 23:59:59.999000+00:00,ADAUSDT,0.7057,0.7181,0.6888,0.6958,144681664.2,102458146.58677,311429,70731949.5,50116118.16,0.6722524527466909,0.6762331553581522,0.7071267338999505,0.6563450000000001,59.219354838644165,0.04283635597125303,6.156417932057061,-1.388888888888895,4.210980166714572,1.4228226501868382,1.7821212992239104,1.0060362173038238,117629469.58000001,1.2299780379575862,0.746,0.5366,,,-6.729222520107242,29.668281774133437,True,True,False,False,False
2025-04-30 00:00:00+00:00,2025-04-30 23:59:59.999000+00:00,ADAUSDT,0.6957,0.7037,0.6647,0.6816,97477142.0,66716855.23126,256309,45858267.6,31382115.70536,0.6731426953422441,0.676443619853911,0.7068727365477122,0.659955,55.1709215271551,0.04256233054473496,6.244473378042102,-2.0408163265306145,5.721830985915498,2.0686619718309864,1.1737089201877946,2.4794600938967175,114523338.33000001,0.8511552616386255,0.746,0.5857,,,-8.632707774798929,16.373570087075294,True,True,False,False,False
2025-05-01 00:00:00+00:00,2025-05-01 23:59:59.999000+00:00,ADAUSDT,0.6816,0.7146,0.6814,0.705,85930672.3,60296755.56027,231221,43785597.8,30724428.69114,0.6761767243572685,0.6775634778988556,0.7068541023532077,0.66401,60.02118600464378,0.04189359264868247,5.942353567189003,3.4330985915492995,4.70921985815603,3.3191489361702096,1.361702127659582,0.02836879432623801,111183503.705,0.7728724984957965,0.746,0.5946,,,-5.495978552278825,18.567103935418757,True,True,False,False,False
2025-05-02 00:00:00+00:00,2025-05-02 23:59:59.999000+00:00,ADAUSDT,0.705,0.7255,0.6888,0.6981,99617178.4,70400459.7687,276257,47213693.9,33371589.43844,0.678264655370862,0.6783688317067437,0.7067669968571559,0.66594,58.02749722168328,0.04152262174520515,5.9479475354827605,-0.9787234042553106,5.257126486176775,0.9883970777825392,2.9365420426873046,1.332187365706931,110370641.60999998,0.9025695325030558,0.746,0.5946,,,-6.420911528150127,17.406659939455103,True,True,False,False,False
2025-05-03 00:00:00+00:00,2025-05-03 23:59:59.999000+00:00,ADAUSDT,0.6982,0.7297,0.6917,0.6995,125664048.1,89479007.5903,319383,64166653.5,45710088.4873,0.6802870691450655,0.6791975049731459,0.7066946884307166,0.6689999999999999,58.32993815251998,0.04127100590626193,5.900072323983121,0.20054433462253218,5.432451751250898,0.1858470335954207,4.317369549678342,0.9292351679771352,111433308.18500002,1.1277063397541272,0.746,0.5946,,,-6.233243967828416,17.64211234443323,True,True,False,True,False
2025-05-04 00:00:00+00:00,2025-05-04 23:59:59.999000+00:00,ADAUSDT,0.6995,0.7147,0.6718,0.6762,113830422.1,78686408.91985,314083,53834331.2,37232962.04564,0.6798978244645831,0.6790799557585128,0.7063912586950876,0.671045,51.658355851890356,0.041387362627243234,6.1205800986754255,-3.330950679056466,6.344276841171258,3.4457261165335678,2.247855664004731,0.6506950606329592,111239840.61500001,1.0232882523984006,0.746,0.5946,,,-9.356568364611256,13.723511604439961,False,False,False,True,False
2025-05-05 00:00:00+00:00,2025-05-05 23:59:59.999000+00:00,ADAUSDT,0.6762,0.692,0.6541,0.6622,115627149.0,77361579.75511,273909,57666510.1,38582154.71748,0.6782123173727181,0.6784179967091594,0.7059515446782211,0.6737,48.09855151556479,0.04113826529672586,6.212362624090284,-2.0703933747411973,5.723346421020829,2.114164904862581,2.385986106916328,1.2231954092419202,109826255.225,1.05281882518088,0.746,0.5946,,,-11.233243967828416,11.368987554658592,False,False,False,False,False
2025-05-06 00:00:00+00:00,2025-05-06 23:59:59.999000+00:00,ADAUSDT,0.6621,0.6807,0.6426,0.6789,81419623.3,53668986.40121,239320,39540113.7,26080082.5045,0.6782778109562688,0.6784368987989963,0.7056823750794329,0.6771199999999999,52.31940550170717,0.04092124634695973,6.02758084356455,2.5218967079432053,5.6120194432169725,2.4745912505523533,0.26513477684489967,2.8722934158197195,107558528.03,0.7569797094777143,0.746,0.5946,,,-8.9946380697051,14.177598385469212,True,True,False,False,False
2025-05-07 00:00:00+00:00,2025-05-07 23:59:59.999000+00:00,ADAUSDT,0.6789,0.6892,0.655,0.6715,89497926.6,60284800.34541,262327,43526622.4,29317200.33548,0.6776323051509099,0.6781648635519768,0.7053422519443142,0.6798599999999999,50.36484861447784,0.040441157322176895,6.022510397941459,-1.0899985270290125,5.0930752047654515,1.1020104244229283,1.5338793745346369,2.457185405807887,108526285.69000001,0.8246658957411148,0.746,0.6088,,,-9.986595174262735,10.298948751642572,False,False,False,False,False
2025-05-08 00:00:00+00:00,2025-05-08 23:59:59.999000+00:00,ADAUSDT,0.6716,0.771,0.67,0.7693,238990032.9,173217598.07426,617670,118977297.1,86164457.23528,0.6863625618032042,0.6817387904715071,0.705978647447356,0.6869500000000001,67.59500687819569,0.04476678894202141,5.819158838167348,14.564408041697696,13.128818406343425,12.699857012868843,0.22098011178994345,0.2079812816846399,117692047.08999999,2.0306387628489677,0.746,0.6095,,,3.12332439678284,26.218211648892524,True,True,True,True,False
2025-05-09 00:00:00+00:00,2025-05-09 23:59:59.999000+00:00,ADAUSDT,0.7694,0.818,0.7532,0.7774,223733227.0,175253924.61107,803420,106358030.9,83326544.16102,0.6950327940124229,0.6854902104530166,0.7066893076717604,0.69441,68.56820214057136,0.04619773258901988,5.94259487895805,1.0529052385285231,8.335477231798299,1.0290712631849765,5.2225366606637476,2.0838693079495747,126747730.5,1.7651852709110243,0.771,0.6095,,,0.8300907911802803,27.547169811320742,True,True,True,True,False
2025-05-10 00:00:00+00:00,2025-05-10 23:59:59.999000+00:00,ADAUSDT,0.7773,0.8435,0.7704,0.8406,177651038.9,143415300.86881,598657,87421654.6,70584370.36509,0.7088963374398112,0.6915729472979963,0.708021752371544,0.70543,74.901763735504,0.048119323118375606,5.724401988862194,8.129662979161312,8.696169402807524,7.530335474660959,0.34499167261480057,0.8208422555317652,133117940.675,1.3345386654810494,0.818,0.6095,,,2.762836185819079,37.9163248564397,True,True,True,True,False
2025-05-11 00:00:00+00:00,2025-05-11 23:59:59.999000+00:00,ADAUSDT,0.8406,0.8466,0.7813,0.8053,131407953.5,105878826.27742,490471,61861602.9,49829097.46225,0.7180776386360197,0.6960328317176827,0.7089896951340162,0.714485,66.80469091443717,0.04934651432420593,6.127718157730774,-4.199381394242208,8.108779336893086,4.38345958028064,0.7450639513224891,2.9802558052899566,134002204.18499999,0.9806402387126526,0.8435,0.6153,,,-4.528749259039717,30.879245896310753,True,True,True,True,False
2025-05-12 00:00:00+00:00,2025-05-12 23:59:59.999000+00:00,ADAUSDT,0.8054,0.8643,0.7802,0.817,250186987.8,206245031.15204,818570,123204230.9,101655587.72615,0.7274988159087797,0.700776642238558,0.7100644245356678,0.721365,68.03798320295229,0.05182890615819122,6.3438073633037,1.4528747050788438,10.293757649938795,1.4198286413708623,5.789473684210527,3.0844553243574055,139344485.8,1.7954566796356142,0.8466,0.6153,,,-3.4963382943538943,32.78075735413619,True,True,True,True,False
2025-05-13 00:00:00+00:00,2025-05-13 23:59:59.999000+00:00,ADAUSDT,0.8169,0.8419,0.7716,0.8299,170776720.3,137987596.82162,511819,80374761.0,64928729.04737,0.7372513096317531,0.705840303327242,0.7112568183213825,0.727975,69.38838817609906,0.05314827000403471,6.404177612246621,1.5789473684210575,8.470900108446806,1.5664537896132078,1.4459573442583458,5.458488974575252,139902610.515,1.2206828712584301,0.8643,0.6426,,,-3.980099502487561,29.147214441332093,True,True,True,True,False
2025-05-14 00:00:00+00:00,2025-05-14 23:59:59.999000+00:00,ADAUSDT,0.83,0.8337,0.7887,0.7986,137228841.5,111521590.00532,366696,68701889.9,55843843.8054,0.7430940420477766,0.7094779384908796,0.7121259047062445,0.73181,62.48954137132488,0.05256625071803223,6.5823003653934675,-3.771538739607183,5.634861006761838,3.9318807913849216,0.4633107938893109,1.2396694214876058,138179536.6,0.9931198560699183,0.8643,0.6426,,,-7.601527247483511,24.276377217553694,True,True,True,True,False
2025-05-15 00:00:00+00:00,2025-05-15 23:59:59.999000+00:00,ADAUSDT,0.7987,0.8102,0.7445,0.7624,181474078.9,140156778.88252,441064,88018070.9,67993331.04094,0.7449327047098931,0.7115533134520216,0.7126261444604112,0.734255,55.60390744341855,0.05350437566674422,7.017887679268655,-4.53293263210619,8.617523609653723,4.761280167890871,1.5083945435467034,2.3478488982161485,139710020.245,1.2989338816339815,0.8643,0.6426,0.8643,0.511,-11.789887770450076,18.643012760659825,True,True,True,True,False
2025-05-16 00:00:00+00:00,2025-05-16 23:59:59.999000+00:00,ADAUSDT,0.7624,0.7859,0.7505,0.7588,89428901.1,69187209.20108,281130,45547508.8,35245393.73684,0.7462533994994272,0.7134061246891972,0.7130855858090638,0.736845,54.95538433489837,0.0522112059762625,6.880759880899117,-0.4721930745015701,4.665260938323682,0.47443331576172065,3.0969952556668523,1.0938323668951087,139253107.48,0.6422039889691085,0.8643,0.6426,0.8643,0.511,-12.206409811408069,18.08278867102398,True,True,True,True,True
2025-05-17 00:00:00+00:00,2025-05-17 23:59:59.999000+00:00,ADAUSDT,0.7588,0.7814,0.7267,0.7427,127369154.9,95638132.27526,358223,64476149.5,48395703.05486,0.7459149804994817,0.7145549041131503,0.7133802565970333,0.73882,52.032555655870276,0.05238897697795803,7.053854447011987,-2.121771217712176,7.365019523360707,2.167766258246937,3.042951393564017,2.1543018715497526,141514797.43,0.9000412480751554,0.8643,0.6426,0.8643,0.511,-14.069188939025794,15.577342047930296,False,True,True,True,True
2025-05-18 00:00:00+00:00,2025-05-18 23:59:59.999000+00:00,ADAUSDT,0.7428,0.7767,0.7171,0.7596,137043357.8,102747560.9634,400023,67917404.9,50952960.74517,0.7472183156900073,0.7163213784616542,0.7138401545413414,0.74152,54.75293244379794,0.05290405005096103,6.96472486189587,2.2754813518244266,7.846234860452868,2.2116903633491356,2.2511848341232086,3.383359662980523,140951806.03,0.9722710312121285,0.8643,0.6426,0.8643,0.511,-12.113849357861843,18.207282913165283,True,True,True,True,True
2025-05-19 00:00:00+00:00,2025-05-19 23:59:59.999000+00:00,ADAUSDT,0.7597,0.765,0.71,0.7425,121736745.6,88983797.97391,351916,57822004.4,42264573.32953,0.746768952290959,0.7173479910710012,0.71412532713297,0.7438549999999999,51.566226978174306,0.05305376076160668,7.145287644660832,-2.251184834123221,7.407407407407414,2.3164983164983157,0.7138047138047099,4.377104377104389,139804560.1,0.8707637684559332,0.8643,0.6426,0.8643,0.511,-14.092329052412348,15.546218487394976,False,True,True,True,True
2025-05-20 00:00:00+00:00,2025-05-20 23:59:59.999000+00:00,ADAUSDT,0.7426,0.7538,0.7224,0.746,94460431.4,69700821.83684,293626,46338514.8,34202616.58568,0.7466957187394391,0.7184715992642953,0.71444248805702,0.7470749999999999,52.17971113807809,0.05150706356434906,6.90443211318352,0.471380471380467,4.209115281501338,0.45576407506701855,1.0455764075067062,2.707774798927613,139653724.57,0.6763903482764091,0.8643,0.6426,0.8643,0.511,-13.68737706814763,16.09088079676316,False,True,True,True,True
2025-05-21 00:00:00+00:00,2025-05-21 23:59:59.999000+00:00,ADAUSDT,0.7461,0.7839,0.7366,0.7693,152161906.6,115308417.52499,448917,76337432.5,57859835.93195,0.7488485074309211,0.7204648698813817,0.714988333947,0.7502899999999999,56.16070218574587,0.051206559024038416,6.656253610300067,3.123324396782845,6.148446639802419,3.0157285844274013,1.897829195372424,1.2348888600025938,142965286.285,1.0643276459200495,0.8643,0.6426,0.8643,0.511,-10.991553858613905,19.716775599128546,True,True,True,True,True
